select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	6815
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	15189
select	FILTER<RelationshipPropertyFilter<statusShow,?,EQUAL>,SIMPLE<?,?,OUTGOING>>	722518
select	FILTER<RelationshipPropertyFilter<status,?,EQUAL>,SIMPLE<?,?,INCOMING>>	4270269
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	13763
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	18872
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	22841
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	23227
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	22552
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	16469
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	5982
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	9021
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	10364
select	FILTER<OrFilter<NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>,NodePropertyFilter<amebaId,?,EQUAL>>,SIMPLE<?,?,OUTGOING>>	12321
